;edit_history_tweet_ids;id;text;intent
940;['1622432841203126279'];1622432841203126272;"RT @Nicole_Izoduwa: Death toll from Katsina attacks rises to 98 &amp; no word from Governors.There comes a time when one must take a position t…";politic
941;['1622432801801764864'];1622432801801764864;@NorCal_p0lit1c0 @LI_politic_guy @driftlesspol I hate suburbia;politic
942;['1622432711163142145'];1622432711163142144;@LI_politic_guy @MWPolitics101 hell go brrrr;politic
943;['1622432622646558722'];1622432622646558720;I don't have a working relationship with anyone in Indonesia from 2013 to today, from politics or business, because I am anti-politic from that country because I don't have a background,;politic
944;['1622431839565774848'];1622431839565774848;@tedcruz Politicians politic. Then other politicians who do the same, point it out as though it's an event.;politic
945;['1622431073681674240'];1622431073681674240;RT @tn_daki: Politic posting https://t.co/2IcdYelfY0;politic
946;['1622430665517207554'];1622430665517207552;@BiggBossLivFeed She is been eliminated for the dirty politic which is made by the Makers... Makers ko fake log jyada pasand hai... #NimritIsTheBoss #BBQueenNimrit;politic
947;['1622430387900223489'];1622430387900223488;RT @tn_daki: Politic posting https://t.co/2IcdYelfY0;politic
948;['1622430367775952897'];1622430367775952896;US war capatilism is a great threat to world peace, US domestic politic  are full of Fascist thought , hate and racism towards Asia people, US deindustrialiation and financial economic system are unsteady, it is on verge of war towards all over the world;politic
949;['1622430271575396352'];1622430271575396352;@LI_politic_guy I'm stuck at 5'8;politic
950;['1622429828099235843'];1622429828099235840;realest politician to ever politic https://t.co/ecBvDp4M47;politic
951;['1622429794712289280'];1622429794712289280;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
952;['1622429610473361410'];1622429610473361408;@_not__a__robot_ @ApollyonRev @davidsirota Stick to retweeting anti-vax dribble instead of commentating on the American politic scrub.;politic
953;['1622429497914949632'];1622429497914949632;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
954;['1622429454118141952'];1622429454118141952;"@Stevenjsargent1 @OhBixch I agree on the willful ignorant. What many of these young liberals don't realize is the Dem Party was hijacked yrs ago by globalists &amp; progressives, it's not the party it used to be. They ""politic"" on the premises of the party but behind closed doors, the agenda is very different";politic
955;['1622429256637874176'];1622429256637874176;@xskinn Self interest comes in way ahead of integrity and principle in politic, especially in the senate.;politic
956;['1622429216917827584'];1622429216917827584;RT @nnojha: This is just glimpse of how entire modi ecosystem has been ganging up to protect friend #GautamAdani from any questioning. So w…;politic
957;['1622429152769884167'];1622429152769884160;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
958;['1622428896573681664'];1622428896573681664;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
959;['1622428808258195456'];1622428808258195456;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
960;['1622428174079430657'];1622428174079430656;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
961;['1622428173320200192'];1622428173320200192;"@LI_politic_guy I’m just sayin man, I should be delivering that speech.
I’d do a better job.

I should’ve been speaker as well.";politic
962;['1622428100608036865'];1622428100608036864;@NorCal_p0lit1c0 @LI_politic_guy @driftlesspol Add me please;politic
963;['1622427853055819776'];1622427853055819776;@AllenRob00 @jshaver1312 @Chris_H_Politic Open primaries true but caucuses specifically. I like open primaries but dislike caucuses;politic
964;['1622426720857890816'];1622426720857890816;@BloodBecoming yeah. even some influence on the rss/bjp in india. which ofc makes sense since she lived there and completely mangled hinduism to fit her natsoc/hitlerism politic. plus taking the name savitiri devi which isn't even her real name lol;politic
965;['1622426518247952385'];1622426518247952384;"@dayoconnor1930 @LI_politic_guy Thanks, been nearly 6 years.

I’m just glad she at least lived a long life.

According to the vet, 16 was 80 to her.";politic
966;['1622426199841464322'];1622426199841464320;@Andrew94722910 @LI_politic_guy I’m sorry for your loss;politic
967;['1622425951018831872'];1622425951018831872;@LI_politic_guy @leftistbrayden LMFAO;politic
968;['1622425834429743105'];1622425834429743104;@norazambudin Politic power;politic
969;['1622425738657009666'];1622425738657009664;@jshaver1312 @Chris_H_Politic @NateBlanchett Bernie did best in open primaries in general, which included caucuses. He did best when the DNC couldn’t gate keep who had the opportunity to vote for him, since Bernie won 70% of the independent vote, and had the highest crossover with republicans.;politic
970;['1622425584654585858'];1622425584654585856;@NateBlanchett @Chris_H_Politic But he didn’t lose… we call that revisionist history;politic
971;['1622425436117417990'];1622425436117417984;"@LI_politic_guy @dayoconnor1930 Yep.
It would’ve happened later.
Her heart was bad.

She was suffering.

At least she went home.

Where she didn’t have to suffer anymore.";politic
972;['1622425359185575937'];1622425359185575936;@jshaver1312 @Chris_H_Politic Yeah but still not a great look for Bernie as the former winner and running for basically all four years to lose to some largely unknown mayor;politic
973;['1622424999771373572'];1622424999771373568;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
974;['1622424724654415873'];1622424724654415872;"@LI_politic_guy @dayoconnor1930 My dog almost made it to 17.
I know she would have, if she hadn’t been ran over.";politic
975;['1622424150089375744'];1622424150089375744;"@prageru There is no left in government just a bunch of identity politic crybabies that you promote

Worker rights
Worker co-ops
Unions
Living wage 
Healthcare 
Housing 
No tax dollars for war
Mass transit 

But we can’t have that gotta feed the corporate billionaire class";politic
976;['1622424051208622081'];1622424051208622080;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
977;['1622423754423914496'];1622423754423914496;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
978;['1622423444582285315'];1622423444582285312;"RT @Nicole_Izoduwa: Death toll from Katsina attacks rises to 98 &amp; no word from Governors.There comes a time when one must take a position t…";politic
979;['1622423262293803008'];1622423262293803008;@pjampaganza All non profits should lose tax favor when they politic.;politic
980;['1622422997738061824'];1622422997738061824;In my honest opinion, Malaysia should make it illegal to have a religious party politic. It will portray bad image towards a specific religion. https://t.co/Li6U3TS66T;politic
981;['1622422799632715776'];1622422799632715776;"@LI_politic_guy @driftlesspol - directly slander suburbia in any way, shape, form or fashion (which I’ve seen you do)

- reply to this tweet congratulating her on making the list.";politic
982;['1622422681676124162'];1622422681676124160;@NateBlanchett @Chris_H_Politic This could be a twisted analogy, but maybe democracy should be like sex. There has to be enthusiastic consent. Otherwise, we just have elderly people who watch CNN all day show up and vote for the Biden-esque candidate every time. Food for thought.;politic
983;['1622422304423612416'];1622422304423612416;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
984;['1622422081316032512'];1622422081316032512;RT @tony121034: Why is that fair? #Representatives in #Congress can threaten harm as they did on #Jan6th and. currently continue to suggest…;politic
985;['1622421695234510848'];1622421695234510848;@jshaver1312 @Chris_H_Politic I think caucuses generally are favorable to people with passionate supporters which Bernie certainly had many of. Like caucuses reward enthusiasm in a way primaries don’t;politic
986;['1622421660975374338'];1622421660975374336;@NateBlanchett @Chris_H_Politic Pete poured all the resources he had into the Iowa Caucus and still lost (idc what the media says). It was a shit show and I’ve been anti-caucus since then.;politic
