;edit_history_tweet_ids;id;text;withheld;intent
926;['1623369758669213696'];1623369758669213696;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy I know that a group with a high suicide rate can’t be the result of being a well rounded individual free from mental illness;;politic
927;['1623369664171544596'];1623369664171544576;"@ireann15 @DoodlinMcDraco @LI_politic_guy No, so called ""trans women"" are perverted men pretending to be women.  A woman is an adult person of the sex class disposed to produce ova rather than sperm.";;politic
928;['1623369639731294209'];1623369639731294208;@WeSmokinVon @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy transitioning isn't fatal, and most often improves the mental conditions of the individual who transitions, while anorexia is fatal and impacts physical and mental health greatly. give a better example..;;politic
929;['1623369627282690048'];1623369627282690048;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
930;['1623369567106916352'];1623369567106916352;"@shadeslimy2 @ireann15 @LI_politic_guy You think they are men and that they are pretending to be woman

he is still smarter https://t.co/NVQbtMRppc";;politic
931;['1623369468092026890'];1623369468092026880;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
932;['1623369441995067420'];1623369441995067392;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy You aren’t a doctor or therapist and you don’t know Jack shit about what you’re talking about. Idc what you think personally about “enabling”, allowing people to transition is the treatment for the mental affliction. There exists no other good medication or treatment;;politic
933;['1623369400400093184'];1623369400400093184;@L0CKERHEAD @LI_politic_guy Internalized transphobia and ptsd really made it hard to accept myself and it made me lash out onto others in general tbh;;politic
934;['1623369372923269145'];1623369372923269120;"RT @Asad760: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
#پاکستان_دشمن_فتنہ 
@Atifrauf…";;politic
935;['1623369313091743750'];1623369313091743744;@prateeek5harma Yeah that was good but i didn't get why they suddenly switched to communal politic thing 💀;;politic
936;['1623369305847959579'];1623369305847959552;"@LI_politic_guy I said I wanted to be a girl in second grade and my friends made fun of me for it so like I had to pretend it was a joke and eventually convinced even myself I was joking so I just made those jokes a lot ig
Kinda made it hard to come out of my shell recently";;politic
937;['1623369282498269191'];1623369282498269184;RT @StarQueen_9: If we can understand that Gay Assimilation exists, and that in critiquing it, we must name the specific ways Gayness is co…;;politic
938;['1623369280552112139'];1623369280552112128;"RT @khawarmalik240: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!
@Atifrauf79
#پاکستان_د…";;politic
939;['1623369263695204367'];1623369263695204352;@JfkcrackedOut Uncle Joe pulled a W honestly, it was cold and efficient to blow them up. Served the US interests perfectly, and in real-politic seems totally understandable. Also the Northerns froze i don't really care lmao, we in the Med were golden;;politic
940;['1623369224038264833'];1623369224038264832;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
941;['1623369129456504837'];1623369129456504832;@LI_politic_guy No issue with a joke.;;politic
942;['1623369046124072971'];1623369046124072960;"RT @AnasReh338: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos.!

#پاکستان_دشمن_فتنہ";;politic
943;['1623369021709029381'];1623369021709029376;RT @StarQueen_9: If we can understand that Gay Assimilation exists, and that in critiquing it, we must name the specific ways Gayness is co…;;politic
944;['1623369007058325523'];1623369007058325504;@LI_politic_guy Imagine being so smooth-brained as to think this is the entirety of the issue. https://t.co/8qqKEVtU2k;;politic
945;['1623368956718288896'];1623368956718288896;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
946;['1623368912988667904'];1623368912988667904;@shadeslimy2 @DoodlinMcDraco @LI_politic_guy I mean yeah, I would be a woman if I was a trans woman... what's your point?;;politic
947;['1623368818771824643'];1623368818771824640;"@LI_politic_guy watching these reaction youtubers bully furries and going ""Why are they so.mean :("" radicalized me";;politic
948;['1623368816133816320'];1623368816133816320;@LI_politic_guy i met a trans person who makes jokes like that and literally bullied me for also being ftm, i was very confused;;politic
949;['1623368796076490752'];1623368796076490752;@Shootcci @Xen_Main @burntflipflops @DonizeteHeron @LI_politic_guy Well I hope so, either way it's pretty weird and I have the feeling it kind of takes away from trans people getting the acceptance they need.;;politic
950;['1623368771015479313'];1623368771015479296;@s_slashyart @HyperionVAL @LI_politic_guy Not in this context;;politic
951;['1623368695513812993'];1623368695513812992;@LI_politic_guy @SongOfRebellion How very eloquent. https://t.co/kqoiMQkVCA;;politic
952;['1623368686433144840'];1623368686433144832;"@LI_politic_guy no I was like 10 and falling down the attack helicopter/transphobia &amp; antifeminist rhetoric but then I found furry content and realized ""damn. people are just having fun who am I to say shit"" and it changed everything";;politic
953;['1623368644641099778'];1623368644641099776;@usguyver @kirrosive @GamingFirefigh1 @kidsmoove @CMAgovUK Ok so why do we see so many people refuse to testify when they get subpoena in USA? Been seeing that often from Canada in the US politic environment recently.;;politic
954;['1623368640782557185'];1623368640782557184;@SongOfRebellion @LI_politic_guy erm excuse me you do not have the talking stick;;politic
955;['1623368554216321025'];1623368554216321024;@Xephyrtv @SongOfRebellion @m1_2t @LI_politic_guy It’s the grind that matters 🙏 https://t.co/b7rYguYI4H;;politic
956;['1623368476717944838'];1623368476717944832;"WOMAN S RIGHTS=
GOV, HUCKABEE IS GREAT POLITIC WOMAN https://t.co/5NMdJNO4H0";;politic
957;['1623368466949410827'];1623368466949410816;@LI_politic_guy Very thankful I skipped the homophobic/transphobic arc….I was…however… a liberal, which of course cannot be forgiven.;;politic
958;['1623368400490663953'];1623368400490663936;@SongOfRebellion @LI_politic_guy This isn't even about truth for fiction. You're just being an asshole for no reason;;politic
959;['1623368327425916928'];1623368327425916928;@mysticcchimp @sparklinguncre1 @LI_politic_guy Man you’re saying this over Twitter, get offline and say this and you’ll sound for real;;politic
960;['1623368292860629017'];1623368292860628992;@LI_politic_guy Yeah... I went through that phase aswell;;politic
961;['1623368279254519813'];1623368279254519808;@HeadIsEmpty_lol @LI_politic_guy @SongOfRebellion He was cooking dogshit;;politic
962;['1623368257251180544'];1623368257251180544;@EldritchAbomin4 @LI_politic_guy like what;;politic
963;['1623368207347113985'];1623368207347113984;@renoomokri This is baseless, in fact politics can turn somebody into something else I'm in pain, I wish Mr Reno never joined politic;;politic
964;['1623368192260247555'];1623368192260247552;@Dripiroth @SongOfRebellion @m1_2t @LI_politic_guy No way becoming a clown would be a pay raise for me 😭;;politic
965;['1623368187189559296'];1623368187189559296;@Romandrew12 @LI_politic_guy what beliefs;;politic
966;['1623368162195476495'];1623368162195476480;@LI_politic_guy genuinely nice to see how positive these replies are. good on all of y’all for changing and growing as people ❤️🖤❤️🖤;;politic
967;['1623368005009739782'];1623368005009739776;@LI_politic_guy Lol I'm better than everyone here. Was never transphobic just an asshole 😎;;politic
968;['1623367988400254976'];1623367988400254976;@LI_politic_guy I didn’t even know it had anything to do with trans-ness when I was younger, I just thought it was a funny phrase off the internet;;politic
969;['1623367930552455186'];1623367930552455168;@CShitposting @DesignLocalLV @EndWokeness Is not meme, is politic cartoon. Use google since you do not know. Foolish impish americanska;;politic
970;['1623367909585174528'];1623367909585174528;@heavenz_sweet @Faj873 @LI_politic_guy Thank you 🤯🤯;;politic
971;['1623367871517626370'];1623367871517626368;@DonizeteHeron @LI_politic_guy Dw we don't believe in it either;;politic
972;['1623367861522817024'];1623367861522817024;WI Gov. Tony Evers wants to make it harder for the purchasing of land to be blocked by state Legislature https://t.co/wQnCWhzgjN  - @politic_talks #Politics #Political;;politic
973;['1623367854669324288'];1623367854669324288;House Democrats’ campaign chair accuses Republican majority of being ‘focused on their extreme ideology’ https://t.co/20LisuwCFq  - @politic_talks #Politics #Political;;politic
974;['1623367847039860745'];1623367847039860736;Homeland Security Chair Mark Green: Southern and ‘cyber’ borders top focus for holding Biden, China to account https://t.co/mub0SRWr4X  - @politic_talks #Politics #Political;;politic
975;['1623367796829884416'];1623367796829884416;@SongOfRebellion @LI_politic_guy Explain how;;politic
976;['1623367796032737294'];1623367796032737280;"RT @WoordMan: @MichaelSteele Mr. Steele, at the SOTU two things became crystal:
1. Democrats are for the people, democracy and America.
2.…";;politic
977;['1623367762272784404'];1623367762272784384;@Romandrew12 @LI_politic_guy your 12 year old self did not say that shit;;politic
978;['1623367697164603398'];1623367697164603392;@dontfollow566 @Xen_Main @burntflipflops @DonizeteHeron @LI_politic_guy Use of the word identification doesn’t make them the same. Effectively otherkin is a spiritual thing;;politic
979;['1623367686787850240'];1623367686787850240;"@MichaelSteele Mr. Steele, at the SOTU two things became crystal:
1. Democrats are for the people, democracy and America.
2. Republicans are not.

MO: Republicans today are political Remora, they cling to the body politic to feed themselves with no benefit to the American people. https://t.co/i6cmlFoTZX";;politic
980;['1623367651614461955'];1623367651614461952;The many faces of Marjorie Taylor Greene from last nights State Of The Union. Greene is an embarrassment to this country. Does anyone actually like this Chud? She’s a literal cancer in our body politic. 👇👇👇 https://t.co/CBRevLhtgl;;politic
981;['1623367647948640285'];1623367647948640256;@Shootcci @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Enabling isn’t treatment. It’s just feeding into delusions. Notice how a man can say he’s a god and everyone will call him crazy. It should be treated the same;;politic
982;['1623367571549392908'];1623367571549392896;@LI_politic_guy 12 y/o me would call me a slur like 100%;;politic
983;['1623367551613865988'];1623367551613865984;"@BILLSCHOFIELD @CitizenFreePres You're an idealist. At the most primitive level all adolescents understand zero pushback is tacit approval. Even animals use this to advantage. Exactly which message should we leave today's contemptible politic; that anything goes? Shame can work wonders. Give it a chance.";;politic
984;['1623367365013475364'];1623367365013475328;@LI_politic_guy @SongOfRebellion He was cooking bro you’re just afraid to admit it;;politic
